UDI,Type,falha_real,score_falha,alerta,limiar,resultado
9110,L,0,0.003214984677,0,0.29,TN
9115,L,0,0.003135728862,0,0.29,TN
9123,L,0,0.005702288447,0,0.29,TN
9127,L,0,0.004841376722,0,0.29,TN
9128,L,0,0.004506205618,0,0.29,TN
9131,L,0,0.001837877738,0,0.29,TN
9136,H,0,0.01671053451,0,0.29,TN
9138,L,0,0.003461082777,0,0.29,TN
9147,L,0,0.00161098935,0,0.29,TN
9160,M,0,0.004474024083,0,0.29,TN
9161,H,0,0.007784298641,0,0.29,TN
9175,L,1,0.01079392355,0,0.29,FN
9182,L,0,0.001589282321,0,0.29,TN
9190,L,0,0.003043374066,0,0.29,TN
9192,M,0,0.004690315585,0,0.29,TN
9205,L,0,0.002272355448,0,0.29,TN
9208,L,0,0.004019045717,0,0.29,TN
9213,L,0,0.01587391106,0,0.29,TN
9226,L,0,0.005430099206,0,0.29,TN
9230,M,0,0.005499406195,0,0.29,TN
9232,L,0,0.001702409757,0,0.29,TN
9233,L,0,0.006167380347,0,0.29,TN
9235,L,0,0.006982766555,0,0.29,TN
9237,L,0,0.005197593931,0,0.29,TN
9244,L,0,0.01359478244,0,0.29,TN
9249,M,0,0.03852878642,0,0.29,TN
9257,L,0,0.00143036752,0,0.29,TN
9260,M,0,0.004376959059,0,0.29,TN
9270,L,0,0.301382311,1,0.29,FP
9273,L,0,0.01019625745,0,0.29,TN
9277,L,0,0.002996625524,0,0.29,TN
9283,M,0,0.009198736965,0,0.29,TN
9287,L,0,0.001929298145,0,0.29,TN
9292,L,0,0.02895335282,0,0.29,TN
9301,L,0,0.004327816354,0,0.29,TN
9309,L,0,0.02138743113,0,0.29,TN
9312,L,0,0.009069185022,0,0.29,TN
9313,H,0,0.002522113882,0,0.29,TN
9314,L,0,0.00969649514,0,0.29,TN
9317,H,0,0.01267988995,0,0.29,TN
9318,L,0,0.00438963677,0,0.29,TN
9321,L,0,0.01574715863,0,0.29,TN
9332,L,0,0.00655507398,0,0.29,TN
9338,H,0,0.1640570021,0,0.29,TN
9339,H,0,0.1014488312,0,0.29,TN
9348,M,0,0.02465252326,0,0.29,TN
9354,L,0,0.01101861991,0,0.29,TN
9355,M,0,0.004601712178,0,0.29,TN
9367,L,0,0.005135166112,0,0.29,TN
9372,L,0,0.01461633548,0,0.29,TN
9373,L,0,0.002684921578,0,0.29,TN
9382,M,0,0.005857606891,0,0.29,TN
9386,M,0,0.00589948641,0,0.29,TN
9387,M,0,0.003695479124,0,0.29,TN
9394,H,0,0.002508907041,0,0.29,TN
9395,L,0,0.009881320388,0,0.29,TN
9396,L,0,0.001445535338,0,0.29,TN
9403,L,0,0.00481683284,0,0.29,TN
9411,M,0,0.01256854719,0,0.29,TN
9412,L,0,0.02809513701,0,0.29,TN
9414,L,0,0.1062940269,0,0.29,TN
9415,L,1,0.3519484659,1,0.29,TP
9420,L,0,0.002385961787,0,0.29,TN
9428,L,0,0.002816485678,0,0.29,TN
9432,L,0,0.03549689514,0,0.29,TN
9441,M,0,0.003317873325,0,0.29,TN
9447,H,0,0.01598631133,0,0.29,TN
9451,M,0,0.008905939399,0,0.29,TN
9453,M,0,0.02342564483,0,0.29,TN
9459,L,0,0.01130274462,0,0.29,TN
9460,L,0,0.003985207558,0,0.29,TN
9469,L,0,0.03024299528,0,0.29,TN
9472,M,0,0.01202270689,0,0.29,TN
9476,L,0,0.003477509728,0,0.29,TN
9477,M,0,0.01155011321,0,0.29,TN
9483,H,0,0.0950613942,0,0.29,TN
9485,L,0,0.02543928063,0,0.29,TN
9487,M,0,0.004081116613,0,0.29,TN
9489,M,0,0.05660331269,0,0.29,TN
9490,L,0,0.1833104993,0,0.29,TN
9493,L,0,0.1746873088,0,0.29,TN
9504,M,0,0.01753690088,0,0.29,TN
9507,H,0,0.009295039996,0,0.29,TN
9510,M,0,0.001266628893,0,0.29,TN
9512,L,0,0.007816886663,0,0.29,TN
9518,L,0,0.001608479387,0,0.29,TN
9530,L,0,0.004447563988,0,0.29,TN
9531,H,0,0.01216370192,0,0.29,TN
9534,L,0,0.007737575202,0,0.29,TN
9535,L,0,0.009980075665,0,0.29,TN
9539,L,0,0.001880079696,0,0.29,TN
9542,M,0,0.01455269543,0,0.29,TN
9543,L,0,0.01766980413,0,0.29,TN
9548,L,0,0.01021642467,0,0.29,TN
9549,L,0,0.002451288213,0,0.29,TN
9555,M,0,0.006624197365,0,0.29,TN
9556,H,0,0.006799281332,0,0.29,TN
9559,M,0,0.01228946234,0,0.29,TN
9569,L,0,0.004120823133,0,0.29,TN
9584,L,0,0.111658815,0,0.29,TN
9590,L,0,0.006096689584,0,0.29,TN
9596,H,0,0.04837985024,0,0.29,TN
9602,L,0,0.02257746992,0,0.29,TN
9621,L,0,0.006157945661,0,0.29,TN
9625,H,0,0.003720672872,0,0.29,TN
9627,M,0,0.08530611002,0,0.29,TN
9634,H,0,0.02209094257,0,0.29,TN
9636,L,0,0.002131124474,0,0.29,TN
9637,L,0,0.002559500308,0,0.29,TN
9642,L,0,0.1756448774,0,0.29,TN
9644,L,0,0.002471628761,0,0.29,TN
9649,L,0,0.01208882813,0,0.29,TN
9651,M,0,0.00775046995,0,0.29,TN
9656,H,0,0.128942317,0,0.29,TN
9657,L,0,0.09361067278,0,0.29,TN
9663,M,0,0.1033432016,0,0.29,TN
9665,L,1,0.7444548279,1,0.29,TP
9666,L,0,0.09065638235,0,0.29,TN
9672,L,0,0.1792256433,0,0.29,TN
9674,M,0,0.001310646253,0,0.29,TN
9677,L,0,0.007720311656,0,0.29,TN
9686,L,0,0.05420062548,0,0.29,TN
9714,L,0,0.002524081907,0,0.29,TN
9725,M,0,0.0446049476,0,0.29,TN
9728,L,0,0.009730922658,0,0.29,TN
9734,M,0,0.008013575808,0,0.29,TN
9737,M,0,0.06086141878,0,0.29,TN
9742,L,0,0.002287899998,0,0.29,TN
9744,L,0,0.003651266462,0,0.29,TN
9745,L,0,0.002715249037,0,0.29,TN
9752,L,0,0.03779971671,0,0.29,TN
9756,H,0,0.1713636693,0,0.29,TN
9760,L,0,0.001813650365,0,0.29,TN
9763,L,0,0.01222248479,0,0.29,TN
9764,M,0,0.002242894,0,0.29,TN
9766,L,0,0.002743666614,0,0.29,TN
9779,H,0,0.01780464127,0,0.29,TN
9800,M,0,0.00328971899,0,0.29,TN
9802,M,0,0.002421234252,0,0.29,TN
9804,L,0,0.01119938291,0,0.29,TN
9809,M,0,0.01216084436,0,0.29,TN
9811,L,0,0.002737050594,0,0.29,TN
9817,M,0,0.02475656358,0,0.29,TN
9828,M,0,0.09480297302,0,0.29,TN
9831,L,1,0.4002969413,1,0.29,TP
9838,M,0,0.0122737021,0,0.29,TN
9851,M,0,0.002119017706,0,0.29,TN
9855,H,0,0.01191863444,0,0.29,TN
9856,L,0,0.001955082181,0,0.29,TN
9858,M,0,0.01364833429,0,0.29,TN
9859,L,0,0.003457489107,0,0.29,TN
9862,M,0,0.006001250415,0,0.29,TN
9875,M,0,0.01206298892,0,0.29,TN
9882,L,0,0.009274650392,0,0.29,TN
9886,L,0,0.02179909247,0,0.29,TN
9887,L,0,0.03713966319,0,0.29,TN
9890,H,0,0.0052305897,0,0.29,TN
9894,M,0,0.01911893421,0,0.29,TN
9905,L,0,0.001203479132,0,0.29,TN
9913,L,0,0.06843958416,0,0.29,TN
9925,M,0,0.01423778491,0,0.29,TN
9951,L,0,0.01879141189,0,0.29,TN
9952,L,0,0.08090839959,0,0.29,TN
9955,M,0,0.009290893152,0,0.29,TN
9961,L,0,0.0007591828393,0,0.29,TN
9970,L,0,0.02556411599,0,0.29,TN
9979,H,0,0.006649991899,0,0.29,TN
9982,L,0,0.06959587745,0,0.29,TN
9983,M,0,0.0165037328,0,0.29,TN
9987,M,0,0.1368103319,0,0.29,TN
9988,M,0,0.1129509779,0,0.29,TN
9998,M,0,0.00289728699,0,0.29,TN
